movieId,imdbId,tmdbId,Average_rating,release_years,awards_won,bo_collection,duration
109372,1826590,222899.0,1.5,1941,0,98875,124
109374,2278388,120467.0,4.0285714285714285,2019,1,76897,85
109483,1800246,225565.0,3.0,1954,5,98586,78
109487,816692,157336.0,4.151162790697675,1916,9,69792,115
109576,2193265,205724.0,1.5,2001,4,84324,91
109578,2024469,225574.0,3.583333333333333,2016,6,53246,87
109673,1253863,53182.0,2.1,1917,1,83586,124
109687,1385956,202141.0,2.5,1949,2,95272,126
109740,2910274,248774.0,3.0,2003,5,64279,66
109742,2389182,175291.0,4.5,2019,8,60216,75
109846,864835,82703.0,3.0,1954,7,66174,78
109848,1441395,97370.0,3.1666666666666665,2015,8,61366,112
109850,2369135,136797.0,2.5,1908,6,96302,85
109853,2355495,242042.0,2.0,2011,9,92601,104
109864,2771372,177494.0,2.75,1914,9,52023,71
109895,2170299,209403.0,3.25,2013,6,54193,86
110058,1327820,25541.0,3.0,2006,4,93184,107
110102,1843866,100402.0,4.117647058823529,1939,9,53037,80
110110,2567712,209276.0,3.0,1971,7,74182,122
110127,1959490,86834.0,2.25,1906,3,51585,81
110194,2737310,173455.0,4.0,1990,8,80281,101
110297,2281587,145220.0,3.0,1959,3,70524,108
110348,2524674,208277.0,4.0,1979,0,91717,118
110352,377309,9753.0,4.5,1969,3,85950,120
110453,2223990,200505.0,3.0,1904,8,85987,105
110461,2364975,191294.0,4.0,1919,7,54691,75
110501,2265171,180299.0,3.8333333333333335,1993,3,65955,68
110553,1872181,102382.0,2.5,2000,1,83103,79
110586,2234003,157832.0,4.5,1960,5,59126,75
110591,2388715,157547.0,2.833333333333333,1906,5,56431,120
110611,1179031,244509.0,2.5,1952,0,52207,73
110645,2404738,179538.0,4.5,1946,4,80679,114
110655,2357291,172385.0,2.5,1970,5,75418,121
110730,2209764,157353.0,2.111111111111111,1959,1,74751,112
110748,1296899,59726.0,2.5,1903,6,65637,71
110752,61988,42697.0,4.5,1928,0,99122,78
110771,2203939,193610.0,2.0,1998,0,77886,84
110781,279967,12242.0,4.0,1937,8,88027,74
110826,1430612,254473.0,1.5,1952,4,70371,73
110858,87263,54752.0,1.5,1914,1,61413,128
110871,2178256,168742.0,,2015,0,98958,121
110873,2113681,145247.0,5.0,1972,2,72640,99
110882,2692904,210479.0,3.25,1907,7,84534,92
111113,2004420,195589.0,3.125,1907,3,84359,116
111228,2525342,258476.0,2.5,1901,2,82425,73
111235,1935156,191720.0,3.5,2014,7,50166,121
111249,2404181,205601.0,,1914,2,69297,122
111251,1951181,152599.0,,2003,6,66669,65
111360,2872732,240832.0,2.2857142857142856,1997,5,67806,129
111362,1877832,127585.0,3.7916666666666665,1972,5,80834,101
111364,831387,124905.0,2.9285714285714284,2019,8,65159,60
111384,2359024,188166.0,3.75,1912,3,67909,106
111443,2883512,212778.0,3.333333333333333,2012,4,68082,104
111486,2294473,120852.0,2.0,1937,8,55807,108
111505,64606,40721.0,,2019,0,68804,79
111529,1684226,113833.0,3.8333333333333335,1911,4,87993,113
111617,1086772,232672.0,2.1666666666666665,2004,9,99946,63
111622,1980929,198277.0,3.7,1988,8,79956,69
111624,3082826,253270.0,3.5,1909,0,77863,91
111659,1587310,102651.0,3.25,2005,1,53908,125
111663,2784512,254474.0,1.5,1906,5,98644,111
111680,1483324,194722.0,1.5,2000,6,83578,126
111743,2557490,188161.0,2.833333333333333,2019,3,95414,126
111759,1631867,137113.0,3.942307692307693,1992,1,64059,105
111781,2381249,177677.0,3.571428571428572,2008,2,69553,102
111795,1647668,198185.0,3.25,2014,1,79989,67
111913,2560102,248212.0,3.0,1958,8,52675,71
111921,2582846,222935.0,3.9166666666666665,2019,0,88679,98
111931,2111392,174682.0,2.0,1998,9,60098,79
112006,2112281,82881.0,2.0,2009,5,58567,108
112062,2018086,110428.0,4.0,1989,0,78789,92
112070,2172584,157851.0,4.0,1901,2,59256,113
112112,2246887,228028.0,2.0,1992,4,93642,97
112138,2294449,187017.0,3.875,1943,6,95105,123
112171,455944,156022.0,2.6,1906,9,70411,103
112175,1646971,82702.0,4.125,1946,7,62028,75
112183,2562232,194662.0,3.8,1951,8,80096,114
112277,2386278,146243.0,1.5,2000,5,81134,98
112290,1065073,85350.0,3.357142857142857,1929,9,59386,65
112303,2239832,184098.0,1.5,1929,5,52344,69
112334,3268458,250658.0,3.5,1976,6,67862,111
112370,2109248,91314.0,2.1,1915,8,91945,122
112399,2714900,169607.0,4.5,1980,8,56841,114
112421,1605717,171372.0,4.166666666666667,1905,9,56434,60
112450,2398249,180296.0,2.0,1953,3,53663,96
112460,2980706,218836.0,2.0,2014,4,82948,91
112497,2103254,226486.0,1.0,1956,8,97067,97
112515,2321549,242224.0,3.75,2015,1,94038,115
112550,2844798,267999.0,,1923,9,85480,78
112552,2582802,244786.0,3.875,2010,8,81130,115
112556,2267998,210577.0,3.72,1960,1,64966,73
112577,81758,92323.0,5.0,1947,0,53922,70
112582,2382298,250766.0,4.0,1929,5,88954,92
112623,2103281,119450.0,3.5,2000,2,86801,110
112653,3445270,250700.0,4.0,1919,1,55122,89
112655,1763264,123109.0,2.5,2004,3,64915,96
112689,3078242,211052.0,2.5,2010,4,77210,83
112735,3244512,265349.0,4.5,1935,2,64392,75
112749,2465146,253235.0,2.0,1914,2,72926,80
112767,2182256,253310.0,4.0,1938,5,60718,61
112788,1956620,225886.0,1.25,1909,7,98928,92
112804,2884206,244267.0,3.0,1939,0,75111,97
112818,2975578,238636.0,2.5,1928,0,84392,122
112850,2380331,214075.0,2.5,1979,6,89752,75
112852,2015381,118340.0,3.9864864864864864,2015,2,58893,68
112897,2333784,138103.0,3.5,2019,3,58739,121
112911,1267297,184315.0,2.75,1944,7,59009,70
112921,2956808,279414.0,4.0,1946,4,88421,109
112940,1972571,157849.0,2.25,1914,7,88797,93
113064,2967006,242088.0,3.75,1915,0,75125,128
113186,2402603,209269.0,3.0,1958,8,64062,90
113207,2473602,239566.0,4.0,1912,1,82429,83
113220,3091304,212849.0,3.0,1979,4,82483,87
113225,2870756,229297.0,3.0,1979,0,56688,118
113252,3504048,253306.0,3.5,1946,4,51439,81
113275,2980648,228194.0,3.5,1980,5,88466,115
113345,1617661,76757.0,1.5,1901,5,51115,105
113348,1291150,98566.0,2.1666666666666665,1979,0,52680,107
113378,435651,227156.0,2.1666666666666665,1918,5,66366,114
113416,1396523,286709.0,1.5,1976,8,60870,88
113453,1924435,193893.0,2.333333333333333,1960,0,88047,123
113532,3097204,242022.0,3.5,1937,3,82749,66
113565,2383068,211067.0,3.0,1900,4,62329,74
113573,458481,189.0,3.0,1987,1,52972,104
113640,2517658,265010.0,2.5,1959,9,84094,64
113705,2737050,221902.0,2.75,1994,9,64434,87
113741,2866360,220289.0,2.5,2004,9,59367,91
113780,2870612,256274.0,3.0,1984,6,82372,81
113829,2756032,242090.0,3.5,1993,2,59524,84
113862,2980592,241848.0,3.8333333333333335,1933,8,87247,83
113938,3889036,285597.0,3.5,2006,2,82001,68
114028,3169706,234200.0,4.333333333333333,1982,9,75799,85
114044,3177316,254191.0,2.5,1950,4,56257,109
114060,1600196,154400.0,3.5,1957,1,81444,129
114074,1571249,244772.0,3.0,1905,7,89916,120
114082,64064,3171.0,4.0,1905,7,85798,116
114122,87150,135418.0,3.5,1924,9,51993,95
114180,1790864,198663.0,2.857142857142857,2014,7,59779,67
114254,3478510,261855.0,,1903,0,82153,123
114265,2034031,244264.0,3.5,1956,0,96621,114
114342,3630276,265189.0,4.0,1950,4,62351,73
114459,2238050,157825.0,,1903,3,98873,92
114464,74621,17200.0,5.0,2014,5,54023,78
114552,787474,170687.0,4.5,2017,5,75278,126
114601,1371150,239678.0,2.75,1985,0,59445,119
114635,3521134,267480.0,4.0,1937,2,92849,108
114662,2179136,190859.0,2.7777777777777777,1999,3,85050,90
114670,3099498,246403.0,3.25,1972,7,53147,91
114707,1528071,149509.0,3.5,1909,4,57837,102
114762,2140619,286554.0,1.5,1977,9,91618,90
114766,74768,56386.0,2.0,1940,0,72842,90
114795,829150,49017.0,3.5,1977,9,73447,117
114818,2494280,227300.0,2.5,2000,1,55190,100
114925,2326612,244761.0,2.0,1980,9,95673,81
114935,2397535,206487.0,3.4,1918,3,54127,107
115122,3416742,246741.0,4.375,1940,2,53526,87
115139,41238,43398.0,,1996,2,53952,127
115147,1972779,239571.0,4.0,1970,2,57166,84
115149,2911666,245891.0,3.45,1907,5,84596,108
115151,2556874,208869.0,2.0,2016,3,92727,61
115170,1872194,205587.0,3.1666666666666665,1952,6,52125,123
115174,2639344,244268.0,3.5,2008,4,68232,82
115210,2713180,228150.0,3.75,1938,0,72460,70
115216,2720680,266285.0,3.5,1963,0,95098,94
115231,2170593,239563.0,3.75,1945,5,62763,91
115502,2509850,289727.0,3.5,2002,7,91109,85
115534,1204977,242512.0,2.0,1945,6,63890,104
115569,2872718,242582.0,3.9615384615384617,1945,6,75564,95
115617,2245084,177572.0,4.095238095238095,1923,5,91104,129
115624,1407972,49706.0,3.0,2018,2,95841,82
115664,2262227,228326.0,4.5,2009,9,52359,125
115680,2669336,273271.0,3.5,1911,5,96071,117
115713,470752,264660.0,3.942307692307693,2004,6,98301,106
115877,2175842,116440.0,3.5,1990,7,92290,115
115881,443424,98622.0,2.0,1905,9,72584,125
115927,910865,14830.0,4.0,1950,3,97071,129
116012,55633,86616.0,4.0,2013,4,55629,62
116136,3012698,289314.0,2.5,1959,5,67535,78
116161,1100089,87492.0,2.6666666666666665,1902,1,91180,105
116207,2249221,185567.0,1.5,2019,5,51774,67
116397,1772264,207933.0,3.75,1948,3,85641,120
116413,2870808,260001.0,3.0,1970,8,74960,124
116419,2968804,256092.0,1.5,1944,4,78390,113
116503,2282016,272692.0,1.5,1957,2,78144,105
116660,2617828,167581.0,4.0,1922,1,95526,80
116797,2084970,205596.0,4.109375,1936,3,98923,64
116799,1791528,171274.0,2.1666666666666665,1962,3,84074,90
116823,1951265,131631.0,2.9,1954,1,89656,118
116849,2751310,295315.0,2.5,1984,1,80989,116
116855,1702014,237791.0,4.0,1932,4,69519,98
116887,1528100,147441.0,2.0,1911,6,93218,92
116897,3011894,265195.0,4.666666666666667,1914,7,84294,129
116939,100912,9742.0,0.5,2007,7,87472,60
116977,2096672,100042.0,2.6666666666666665,1905,8,71771,96
116985,2064968,206821.0,1.5,1901,3,87847,60
117107,3128900,261037.0,2.5,1946,4,78080,118
117121,1034306,15741.0,3.0,2019,1,82195,103
117123,2235108,114750.0,3.0,1944,1,70041,115
117176,2980516,266856.0,3.6666666666666665,1943,7,69506,113
117192,2986512,282848.0,4.75,1962,3,96356,108
117434,2793490,254194.0,1.5,1909,7,80435,82
117444,1865505,110416.0,3.75,1934,8,83774,82
117456,3125324,241771.0,3.5,2015,2,55352,76
117511,3762944,303623.0,3.0,2001,8,51147,109
117529,369610,135397.0,3.4444444444444446,1932,8,73124,82
117533,4044364,293310.0,3.5,1932,4,67054,103
117590,2170439,227159.0,2.0,1940,3,82266,115
117851,1911658,270946.0,1.5,1932,1,70544,119
117871,3007512,256917.0,3.0,1962,4,72890,61
117895,4046784,294254.0,3.1666666666666665,1968,6,78891,73
118082,1567437,244458.0,3.5,1903,7,57109,69
118105,3596200,303742.0,4.0,1975,0,76010,129
118248,1274586,297596.0,1.5,2007,3,75881,120
118260,2781832,207774.0,2.5,2006,6,61320,102
118326,2543702,270005.0,2.0,1914,5,97125,98
118334,102585,17792.0,2.0,1944,3,78867,128
118354,1216491,245916.0,3.0,1992,0,61643,123
118468,803038,158483.0,5.0,1910,7,53322,73
118696,2310332,122917.0,3.1,1908,1,83450,87
118700,1020072,273895.0,,1901,3,66414,120
118702,1809398,227306.0,2.5,1902,6,84229,60
118814,2139555,277547.0,2.0,1944,4,79129,65
118880,2326554,252171.0,4.0,1914,5,52730,79
118890,148668,34505.0,5.0,1911,7,83434,77
118898,2937898,241239.0,4.0,1989,0,80276,107
118900,2305051,228970.0,3.5,1940,2,51300,89
118924,2784678,284296.0,2.75,2004,0,95766,122
118985,1126590,87093.0,3.25,1988,8,78437,62
118997,2180411,224141.0,2.625,2001,7,75084,79
119068,3179568,243684.0,2.0,1925,7,80639,84
119141,2788710,228967.0,3.0,1953,5,52307,94
119145,2802144,207703.0,3.6538461538461537,2014,8,77644,110
119155,2692250,181533.0,3.25,1904,7,59128,69
119655,1121096,68737.0,1.0,1935,6,86647,93
120392,2965412,276908.0,2.5,1958,5,78004,81
120466,1823672,198184.0,2.6666666666666665,1940,2,95539,99
120635,2446042,260346.0,1.0,1943,7,75681,91
120637,2717822,201088.0,1.75,1953,3,72916,83
120783,2452200,294652.0,2.5,1946,8,56636,126
120799,1340138,87101.0,2.9285714285714284,1951,6,55758,61
120805,1560169,26621.0,5.0,1911,8,68931,68
120821,80118,149362.0,4.5,2018,7,85357,72
121113,212235,4226.0,1.0,1977,3,74111,112
121126,75809,24655.0,5.0,1951,7,82261,121
121171,3264102,256876.0,3.0,1979,3,82446,101
121231,3235888,270303.0,4.0,2018,0,55267,87
121491,412888,3539.0,4.5,1905,3,67825,118
121618,16938,262176.0,3.0,1997,1,51496,109
122490,2761578,256740.0,1.5,1934,8,69283,87
122882,1392190,76341.0,3.7903225806451615,1988,3,50535,67
122886,2488496,140607.0,3.5172413793103448,1984,7,80474,72
122888,2638144,271969.0,5.0,1906,1,66809,73
122890,803096,68735.0,4.0,1977,8,72985,101
122892,2395427,99861.0,3.8846153846153846,1914,4,91402,60
122900,478970,102899.0,3.794117647058824,1950,4,83565,121
122902,1502712,166424.0,2.0,1946,1,71992,104
122904,1431045,293660.0,3.388888888888889,2018,7,84281,61
122920,3498820,271110.0,3.571428571428572,1965,2,60740,129
122924,3385516,246655.0,3.0,1988,0,61006,69
122932,2113659,268171.0,2.0,1930,1,68458,95
123663,23322,53575.0,,1976,7,54465,75
123695,53308,47925.0,,1934,1,95781,61
123947,3442006,284276.0,3.0,1950,9,93661,111
124859,2039393,284536.0,2.0,2007,0,83853,129
125916,2322441,216015.0,0.5,1940,9,64915,129
126006,156031,81294.0,3.5,1941,2,72291,97
126106,167030,53285.0,3.5,1983,4,70891,129
126420,2923316,250066.0,1.5,1918,0,96951,96
126430,374463,189197.0,5.0,2004,1,99882,112
126548,1666801,272693.0,3.0,1993,4,95029,104
127052,59550,20875.0,5.0,1923,3,70455,120
127096,2436386,227719.0,2.5,2003,3,88567,98
127098,4368814,321594.0,4.0,1948,0,87184,101
127108,2381111,167073.0,5.0,2003,3,79880,79
127114,3416744,249688.0,4.0,1962,6,96010,71
127124,3236120,310121.0,4.0,1976,6,55523,100
127136,2273657,245706.0,2.1666666666666665,1948,3,59208,117
127144,1674785,319070.0,,1935,1,78925,84
127152,4257858,318224.0,4.25,1963,9,61232,129
127158,3986532,318225.0,3.5,1938,5,64308,106
127164,4284010,318044.0,4.5,1909,1,86749,100
127178,2891174,283235.0,3.5,2013,2,62470,68
127194,3534602,308638.0,2.0,1938,9,61805,106
127198,3850214,308639.0,3.125,1996,5,93451,106
127202,2582496,308369.0,4.0,1969,0,81707,70
127204,3844362,308024.0,3.0,1910,7,97938,106
127206,4104022,308027.0,2.0,1996,1,99856,100
127212,420293,308032.0,,2005,7,53475,65
127319,1850397,72784.0,1.5,1903,2,96115,100
127728,847833,54325.0,5.0,1938,3,79211,93
128235,36391,43513.0,,1974,3,55506,75
128360,3460252,273248.0,4.0625,1944,3,96054,88
128512,3622592,286565.0,3.5,1999,0,56062,79
128520,884732,252838.0,2.0,1943,5,87990,62
128592,3181822,241251.0,1.0,1921,2,66156,118
128606,3544082,311291.0,4.5,1950,3,76446,81
128616,3306858,311301.0,4.0,1945,1,78622,69
128620,4226388,320007.0,5.0,1973,8,74763,117
128846,195691,21585.0,5.0,1949,9,73226,78
129009,2623502,170750.0,4.0,1939,7,80680,90
129191,66922,42590.0,4.0,2013,0,97008,81
129250,2933474,325358.0,0.5,2006,5,58540,117
129313,2392672,179150.0,5.0,1963,9,93743,99
129354,2381941,256591.0,3.5,1946,3,58799,94
129364,1707380,246127.0,2.0,1925,3,77941,92
129428,2555736,268238.0,3.0,2010,4,81412,82
129514,963207,13643.0,5.0,1900,0,97460,115
129653,1710393,220620.0,3.0,1909,9,56267,68
129657,2401097,290764.0,1.0,1964,3,96446,103
129659,2097298,228203.0,3.5,1904,3,56156,79
129737,2358925,239573.0,2.0,1958,4,79368,73
129937,2199571,241554.0,1.75,1989,6,57987,101
130073,1661199,150689.0,3.0,2016,6,53613,119
130083,2917388,228968.0,2.0,1946,1,96134,92
130087,3203616,238215.0,3.5,1916,3,89142,122
130351,1185418,70027.0,4.0,1943,9,71803,89
130448,1029360,243688.0,0.5,2017,9,84346,65
130450,3332064,266647.0,1.5,1902,9,63952,73
130452,1791682,252512.0,3.0,1988,4,93820,125
130490,2908446,262500.0,2.333333333333333,1938,1,70183,102
130520,2224026,228161.0,4.0,2016,2,55034,89
130522,147926,20377.0,5.0,1948,5,51056,112
130576,2649554,245703.0,2.0,1900,2,56373,96
130580,3720788,275060.0,3.5,1941,3,78657,126
130628,3318220,244063.0,4.0,1961,4,88446,63
130634,2820852,168259.0,2.25,1944,3,56113,116
130642,2944198,228973.0,3.5,2001,5,87327,89
130682,2207484,256030.0,3.5,2014,7,55405,61
130960,468463,39041.0,3.5,1963,2,77071,125
130970,484855,13015.0,5.0,1996,8,60225,77
130980,2634236,137221.0,4.5,1907,4,88364,115
131013,2561572,257091.0,2.5,1928,1,57375,110
131168,2764784,254578.0,4.0,1966,3,72828,99
131451,3280916,299551.0,1.0,1962,0,91425,89
131714,2493486,308504.0,1.5,1919,2,80600,99
131724,4299972,321640.0,4.5,1900,1,61288,79
131796,2404425,304357.0,,1910,4,85860,87
131830,3399024,269148.0,4.0,1980,1,66457,112
132046,1964418,158852.0,3.071428571428572,2000,4,59611,77
132074,3399112,250665.0,4.0,1928,9,94330,71
132146,2543336,229182.0,3.0,1920,2,51918,98
132157,3450650,256961.0,2.0,1993,2,98287,60
132333,3149640,278990.0,5.0,1904,5,68355,95
132458,3660770,295592.0,,2006,5,83886,116
132462,3622332,313074.0,1.0,1941,8,74139,77
132480,1655441,293863.0,3.0,1970,0,55642,112
132488,2404299,319389.0,2.0,1941,1,65334,106
132496,1772288,256924.0,3.5,2001,6,76930,110
132547,2523832,325113.0,,1919,0,56899,80
132549,4270516,309304.0,,1970,1,82054,73
132618,2044801,192712.0,1.5,1933,6,87437,108
132796,2126355,254128.0,2.6666666666666665,1927,4,94756,101
132800,2788716,284537.0,,1998,0,87502,84
132888,3098812,300302.0,3.5,1992,0,61053,93
132952,200087,31524.0,4.0,1920,5,55489,111
132961,2935476,250734.0,3.0,1989,3,65295,62
133195,2679042,249070.0,2.0,2018,0,91921,95
133281,3623726,275601.0,2.0,1945,5,96341,118
133295,3845960,314407.0,2.5,2015,4,57035,114
133365,3155242,306482.0,2.0,1958,3,86023,106
133377,3327624,301728.0,1.5,1928,0,79417,124
133419,2848292,254470.0,2.9166666666666665,1971,3,59694,96
133545,2980472,258099.0,1.0,2007,2,76631,114
133645,2402927,258480.0,4.0,1919,5,89803,80
133771,3464902,254320.0,4.25,1903,2,84763,69
133782,1881002,287424.0,2.0,1935,8,56139,70
133798,2967224,268920.0,1.5,1932,8,64833,99
133824,1883367,94365.0,2.0,1908,5,51066,61
134025,1739304,334130.0,3.0,1923,4,69159,71
134130,3659388,286217.0,4.1,2009,4,56243,119
134158,2948790,333381.0,1.5,1944,3,88449,60
134170,3472226,251516.0,3.4166666666666665,1996,4,71683,78
134246,3247714,334074.0,3.0,1972,8,51084,97
134368,3079380,238713.0,3.7,1915,1,94910,77
134393,3152624,271718.0,3.7,1932,2,90696,84
134528,1243974,222936.0,3.5,1950,4,83863,95
134569,1767372,245906.0,3.5,1953,1,61443,84
134783,1674771,188222.0,3.0,1977,3,54302,60
134853,2096673,150540.0,4.041666666666667,2004,7,68901,73
134859,2415458,307931.0,3.5,1978,2,91374,119
134881,903657,271714.0,4.0,2011,6,88681,76
135133,1951266,131634.0,2.75,1941,5,57539,70
135137,2120120,257344.0,2.5,1946,3,99041,65
135264,186726,34766.0,4.0,1914,9,75416,79
135266,271271,29742.0,4.0,1922,0,71196,119
135268,379060,34765.0,4.0,1966,3,94257,111
135436,2709768,328111.0,3.0,1997,3,73387,117
135508,4573800,343921.0,3.5,1913,9,89390,124
135518,2140379,238615.0,2.833333333333333,1938,2,69853,71
135532,1618442,274854.0,2.5,1949,7,78209,124
135536,1386697,297761.0,3.0,1989,1,54047,105
135567,1628841,47933.0,3.75,1962,4,83276,114
135569,2660888,188927.0,2.75,1985,2,97962,63
135861,2637276,214756.0,4.0,1924,9,53502,94
135887,2293640,211672.0,2.9,2019,8,53981,106
136016,1979388,105864.0,4.5,1960,9,51939,116
136018,1355683,261023.0,3.5,1981,7,61775,65
136020,2379713,206647.0,2.875,1931,3,54719,110
136305,3899796,331446.0,1.0,1908,9,56712,84
136445,246641,34509.0,5.0,1976,0,86726,76
136447,246645,34513.0,5.0,1974,4,62622,121
136449,1260502,14092.0,5.0,2005,4,53062,80
136562,2080374,321697.0,2.5,1913,3,80298,72
136592,113112,196257.0,1.5,1971,6,89494,102
136598,1524930,296099.0,2.5,1947,8,69890,68
136602,2428170,250574.0,2.0,1992,8,54086,98
136654,2967008,254024.0,1.5,1961,1,98448,106
136666,2758904,239568.0,1.0,1925,4,84021,81
136800,2145829,240483.0,1.5,1988,7,60624,73
136816,3525346,309887.0,2.5,1909,6,57882,82
136864,2975590,209112.0,2.4375,1972,0,73403,72
137337,2870648,331781.0,3.5,1902,5,79662,95
137403,259017,102016.0,3.5,1930,7,75643,77
137595,2268016,264999.0,3.0,1911,1,63498,73
137857,3040964,278927.0,3.625,1908,7,63650,113
138036,1638355,203801.0,3.4285714285714284,1930,6,79487,86
138204,3895884,287689.0,3.5,1915,7,85952,72
138208,3488710,285783.0,4.0,1956,4,59488,77
138258,3121332,308077.0,3.0,2014,1,57816,125
138546,2796678,301748.0,1.5,1966,4,55444,103
138610,2309260,299245.0,,1908,0,92914,122
138696,1634334,54155.0,5.0,2006,1,72627,84
138698,3611354,284362.0,4.5,1933,1,69241,61
139116,3605164,259679.0,5.0,1992,7,56431,112
139130,465316,62931.0,4.0,1927,6,72489,105
139385,1663202,281957.0,3.625,1984,0,64190,121
139415,3715320,282984.0,3.0,1966,5,87073,121
139620,263438,81549.0,4.0,1984,9,68332,71
139642,1798684,307081.0,3.5,1984,4,77484,95
139644,3397884,273481.0,3.4285714285714284,1990,9,83520,68
139757,3518012,319067.0,4.25,1931,9,72822,99
139855,2401878,291270.0,2.0,2010,7,85414,104
139915,1725986,253344.0,2.0,1926,4,90973,63
140110,2361509,257211.0,4.0,2017,8,52679,87
140152,3215846,318033.0,4.0,1976,6,93512,103
140174,3170832,264644.0,3.9,1941,7,55745,128
140237,3687398,277546.0,2.0,1901,2,71957,97
140247,4178092,328425.0,4.0,1985,2,75119,108
140265,246643,25161.0,5.0,1906,8,72886,78
140267,4263482,310131.0,4.0,1939,7,75606,98
140523,3567288,298312.0,2.5,1978,1,89872,108
140711,3316948,261392.0,3.1666666666666665,1909,3,89852,97
140715,1398426,277216.0,3.5,1917,6,89594,119
140725,3813310,310133.0,3.0,2002,5,99283,105
140739,419722,41423.0,5.0,1978,9,74669,66
140741,218298,41636.0,5.0,2017,3,68387,109
140743,173906,19654.0,5.0,1995,5,96886,62
140745,312297,19828.0,5.0,2007,9,64249,125
140747,1646876,40205.0,5.0,2017,0,57461,81
140749,455299,23427.0,5.0,1989,1,74483,121
140751,466669,32633.0,5.0,1985,3,91689,118
140753,2404645,146778.0,4.0,1973,3,95344,81
140755,494253,77583.0,5.0,1906,6,54787,103
140757,1137994,19369.0,4.0,1970,3,53931,121
140759,1332100,36041.0,5.0,1958,7,80991,115
140761,300996,29063.0,5.0,1968,5,91065,109
140763,1374841,185768.0,5.0,1935,8,69762,93
140816,3824458,308084.0,3.5,1942,8,80865,64
140880,838192,60850.0,4.0,1902,3,83181,88
